item_id,week,price,units_sold,weekly_revenue,weekly_profit
306,38,15.52,1,15.52,0.5
306,39,15.52,10,155.2,5.0
306,40,15.52,1,15.52,0.5
306,41,15.52,1,15.52,0.5
306,42,15.52,1,15.52,0.5
306,43,15.52,1,15.52,0.5
306,44,15.52,1,15.52,0.5
306,45,15.52,1,15.52,0.5
306,46,15.52,6,93.12,3.0
306,47,15.52,1,15.52,0.5
306,48,15.52,1,15.52,0.5
306,49,15.52,1,15.52,0.5
306,50,15.52,3,46.56,1.5
306,51,15.52,1,15.52,0.5
306,52,15.52,1,15.52,0.5
307,1,12.98,1,12.98,0.5
307,2,12.98,31,402.38,15.5
307,3,12.98,13,168.74,6.5
307,4,12.98,41,532.18,20.5
307,5,12.98,14,181.72,7.0
307,6,12.98,29,376.42,14.5
307,7,12.98,22,285.56,11.0
307,8,12.98,10,129.8,5.0
307,9,12.98,4,51.92,2.0
307,10,12.98,29,376.42,14.5
307,11,12.98,24,311.52,12.0
307,12,12.98,17,220.66,8.5
307,13,12.98,24,311.52,12.0
307,14,12.98,25,324.5,12.5
307,15,12.98,1,12.98,0.5
307,16,12.98,15,194.7,7.5
307,17,12.98,42,545.16,21.0
307,18,12.98,9,116.82,4.5
307,19,12.98,8,103.84,4.0
307,20,12.98,6,77.88,3.0
307,21,12.98,25,324.5,12.5
307,22,12.98,14,181.72,7.0
307,23,12.98,15,194.7,7.5
307,24,12.98,12,155.76,6.0
307,25,12.98,27,350.46,13.5
307,26,12.98,21,272.58,10.5
307,27,12.98,33,428.34,16.5
307,28,12.98,50,649.0,25.0
307,29,12.98,49,636.02,24.5
307,30,12.98,52,674.96,26.0
307,31,12.98,31,402.38,15.5
307,32,12.98,17,220.66,8.5
307,33,12.98,23,298.54,11.5
307,34,12.98,2,25.96,1.0
307,35,12.98,26,337.48,13.0
307,36,12.98,42,545.16,21.0
307,37,12.98,24,311.52,12.0
307,38,12.98,34,441.32,17.0
307,39,12.98,28,363.44,14.0
307,40,12.98,43,558.14,21.5
307,41,12.98,31,402.38,15.5
307,42,12.98,31,402.38,15.5
307,43,12.98,36,467.28,18.0
307,44,12.98,40,519.2,20.0
307,45,12.98,27,350.46,13.5
307,46,12.98,31,402.38,15.5
307,47,12.98,1,12.98,0.5
307,48,12.98,16,207.68,8.0
307,49,12.98,1,12.98,0.5
307,50,12.98,25,324.5,12.5
307,51,12.98,8,103.84,4.0
307,52,12.98,50,649.0,25.0
308,1,9.25,20,185.0,102.0
308,2,9.67,19,183.73,104.88
308,3,9.34,24,224.16,124.56
308,4,8.48,29,245.92,125.57
308,5,8.64,22,190.08,98.78
308,6,8.44,24,202.56,102.96
308,7,8.15,31,252.65,124.0
308,8,9.01,24,216.24,116.64
308,9,9.64,17,163.88,93.33
308,10,9.67,19,183.73,104.88
308,11,9.61,13,124.93,70.98
308,12,8.97,21,188.37,101.22
308,13,8.73,25,218.25,114.5
308,14,8.27,23,190.21,94.76
308,15,8.59,21,180.39,93.24
308,16,9.23,20,184.6,101.6
308,17,8.6,23,197.8,102.35
308,18,9.26,16,148.16,81.76
308,19,9.05,23,208.15,112.7
308,20,9.36,22,205.92,114.62
308,21,8.45,26,219.7,111.8
308,22,8.34,22,183.48,92.18
308,23,8.31,19,157.89,79.04
308,24,8.89,23,204.47,109.02
308,25,9.36,20,187.2,104.2
308,26,9.28,24,222.72,123.12
308,27,9.03,25,225.75,122.0
308,28,8.73,21,183.33,96.18
308,29,8.22,24,197.28,97.68
308,30,8.72,25,218.0,114.25
308,31,8.88,25,222.0,118.25
308,32,8.7,22,191.4,100.1
308,33,9.17,26,238.42,130.52
308,34,9.22,25,230.5,126.75
308,35,9.62,27,259.74,147.69
308,36,8.89,25,222.25,118.5
308,37,9.23,20,184.6,101.6
308,38,8.05,19,152.95,74.1
308,39,8.81,17,149.77,79.22
308,40,8.9,24,213.6,114.0
308,41,9.43,22,207.46,116.16
308,42,9.6,25,240.0,136.25
308,43,9.12,20,182.4,99.4
308,44,8.79,26,228.54,120.64
308,45,8.86,25,221.5,117.75
308,46,8.78,19,166.82,87.97
308,47,9.07,27,244.89,132.84
308,48,9.2,28,257.6,141.4
308,49,8.93,21,187.53,100.38
308,50,9.34,24,224.16,124.56
308,51,9.1,25,227.5,123.75
308,52,9.37,24,224.88,125.28
309,1,7.88,11,86.68,9.46
309,2,7.76,16,124.16,11.84
309,3,7.99,13,103.87,12.61
309,4,7.52,10,75.2,5.0
309,5,7.52,18,135.36,9.0
309,6,7.52,14,105.28,7.0
309,7,7.52,11,82.72,5.5
309,8,7.54,16,120.64,8.32
309,9,7.82,19,148.58,15.2
309,10,7.57,16,121.12,8.8
309,11,7.78,15,116.7,11.4
309,12,7.6,12,91.2,6.96
309,13,7.52,10,75.2,5.0
309,14,7.52,15,112.8,7.5
309,15,7.52,16,120.32,8.0
309,16,7.58,14,106.12,7.84
309,17,7.62,12,91.44,7.2
309,18,8.22,15,123.3,18.0
309,19,7.76,13,100.88,9.62
309,20,7.52,16,120.32,8.0
309,21,7.52,18,135.36,9.0
309,22,7.52,13,97.76,6.5
309,23,7.52,15,112.8,7.5
309,24,7.52,12,90.24,6.0
309,25,8.02,14,112.28,14.0
309,26,7.74,16,123.84,11.52
309,27,8.08,13,105.04,13.78
309,28,7.52,15,112.8,7.5
309,29,7.52,14,105.28,7.0
309,30,7.52,16,120.32,8.0
309,31,7.52,17,127.84,8.5
309,32,7.52,14,105.28,7.0
309,33,7.68,13,99.84,8.58
309,34,8.27,7,57.89,8.75
309,35,8.11,13,105.43,14.17
309,36,7.52,12,90.24,6.0
309,37,7.56,12,90.72,6.48
309,38,7.52,16,120.32,8.0
309,39,7.52,12,90.24,6.0
309,40,7.55,12,90.6,6.36
309,41,8.07,15,121.05,15.75
309,42,8.07,13,104.91,13.65
309,43,8.21,12,98.52,14.28
309,44,7.52,15,112.8,7.5
309,45,7.65,12,91.8,7.56
309,46,7.52,15,112.8,7.5
309,47,7.52,12,90.24,6.0
309,48,7.75,18,139.5,13.14
309,49,7.86,11,86.46,9.24
309,50,7.6,14,106.4,8.12
309,51,8.07,14,112.98,14.7
309,52,7.52,13,97.76,6.5
310,1,15.66,25,391.5,12.5
310,2,15.66,7,109.62,3.5
310,3,15.66,23,360.18,11.5
310,4,15.66,9,140.94,4.5
310,5,15.66,17,266.22,8.5
310,6,15.66,32,501.12,16.0
310,7,15.66,17,266.22,8.5
310,8,15.66,27,422.82,13.5
310,9,15.66,30,469.8,15.0
310,10,15.66,30,469.8,15.0
310,11,15.66,17,266.22,8.5
310,12,15.66,16,250.56,8.0
310,13,15.66,19,297.54,9.5
310,14,15.66,17,266.22,8.5
310,15,15.66,3,46.98,1.5
310,16,15.66,11,172.26,5.5
310,17,15.66,6,93.96,3.0
310,18,15.66,8,125.28,4.0
310,19,15.66,33,516.78,16.5
310,20,15.66,20,313.2,10.0
310,21,15.66,19,297.54,9.5
310,22,15.66,10,156.6,5.0
310,23,15.66,32,501.12,16.0
310,24,15.66,11,172.26,5.5
310,25,15.66,11,172.26,5.5
310,26,15.66,13,203.58,6.5
310,27,15.66,27,422.82,13.5
310,28,15.66,26,407.16,13.0
310,29,15.66,14,219.24,7.0
310,30,15.66,19,297.54,9.5
310,31,15.66,19,297.54,9.5
310,32,15.66,13,203.58,6.5
310,33,15.66,18,281.88,9.0
310,34,15.66,8,125.28,4.0
310,35,15.66,29,454.14,14.5
310,36,15.66,15,234.9,7.5
310,37,15.66,23,360.18,11.5
310,38,15.66,18,281.88,9.0
310,39,15.66,1,15.66,0.5
310,40,15.66,19,297.54,9.5
310,41,15.66,33,516.78,16.5
310,42,15.66,15,234.9,7.5
310,43,15.66,12,187.92,6.0
310,44,15.66,17,266.22,8.5
310,45,15.66,20,313.2,10.0
310,46,15.66,15,234.9,7.5
310,47,15.66,18,281.88,9.0
310,48,15.66,21,328.86,10.5
310,49,15.66,26,407.16,13.0
310,50,15.66,29,454.14,14.5
310,51,15.66,26,407.16,13.0
310,52,15.66,28,438.48,14.0
401,1,7.41,1,7.41,0.5
401,2,7.41,1,7.41,0.5
401,3,7.41,1,7.41,0.5
401,4,7.41,1,7.41,0.5
401,5,7.41,1,7.41,0.5
401,6,7.41,1,7.41,0.5
401,7,7.41,1,7.41,0.5
401,8,7.41,1,7.41,0.5
401,9,7.41,1,7.41,0.5
401,10,7.41,1,7.41,0.5
401,11,7.41,1,7.41,0.5
401,12,7.41,1,7.41,0.5
401,13,7.41,1,7.41,0.5
401,14,7.41,1,7.41,0.5
401,15,7.41,1,7.41,0.5
401,16,7.41,1,7.41,0.5
401,17,7.41,1,7.41,0.5
401,18,7.41,1,7.41,0.5
401,19,7.41,1,7.41,0.5
401,20,7.41,1,7.41,0.5
401,21,7.41,1,7.41,0.5
401,22,7.41,1,7.41,0.5
401,23,7.41,1,7.41,0.5
401,24,7.41,1,7.41,0.5
401,25,7.41,1,7.41,0.5
401,26,7.41,1,7.41,0.5
401,27,7.41,1,7.41,0.5
401,28,7.41,1,7.41,0.5
401,29,7.41,1,7.41,0.5
401,30,7.41,1,7.41,0.5
401,31,7.41,1,7.41,0.5
401,32,7.41,1,7.41,0.5
401,33,7.41,1,7.41,0.5
401,34,7.41,1,7.41,0.5
401,35,7.41,1,7.41,0.5
401,36,7.41,1,7.41,0.5
401,37,7.41,1,7.41,0.5
401,38,7.41,1,7.41,0.5
401,39,7.41,1,7.41,0.5
401,40,7.41,1,7.41,0.5
401,41,7.41,1,7.41,0.5
401,42,7.41,1,7.41,0.5
401,43,7.41,1,7.41,0.5
401,44,7.41,1,7.41,0.5
401,45,7.41,1,7.41,0.5
401,46,7.41,1,7.41,0.5
401,47,7.41,1,7.41,0.5
401,48,7.41,1,7.41,0.5
401,49,7.41,1,7.41,0.5
401,50,7.41,1,7.41,0.5
401,51,7.41,1,7.41,0.5
401,52,7.41,1,7.41,0.5
402,1,9.78,1,9.78,0.5
402,2,9.78,1,9.78,0.5
402,3,9.78,1,9.78,0.5
402,4,9.78,1,9.78,0.5
402,5,9.78,1,9.78,0.5
402,6,9.78,1,9.78,0.5
402,7,9.78,1,9.78,0.5
402,8,9.78,1,9.78,0.5
402,9,9.78,1,9.78,0.5
402,10,9.78,1,9.78,0.5
402,11,9.78,1,9.78,0.5
402,12,9.78,1,9.78,0.5
402,13,9.78,1,9.78,0.5
402,14,9.78,1,9.78,0.5
402,15,9.78,1,9.78,0.5
402,16,9.78,1,9.78,0.5
402,17,9.78,1,9.78,0.5
402,18,9.78,1,9.78,0.5
402,19,9.78,1,9.78,0.5
402,20,9.78,1,9.78,0.5
402,21,9.78,1,9.78,0.5
402,22,9.78,1,9.78,0.5
402,23,9.78,1,9.78,0.5
402,24,9.78,1,9.78,0.5
402,25,9.78,1,9.78,0.5
402,26,9.78,1,9.78,0.5
402,27,9.78,1,9.78,0.5
402,28,9.78,1,9.78,0.5
402,29,9.78,1,9.78,0.5
402,30,9.78,1,9.78,0.5
402,31,9.78,1,9.78,0.5
402,32,9.78,1,9.78,0.5
402,33,9.78,1,9.78,0.5
402,34,9.78,1,9.78,0.5
402,35,9.78,1,9.78,0.5
402,36,9.78,1,9.78,0.5
402,37,9.78,1,9.78,0.5
402,38,9.78,1,9.78,0.5
402,39,9.78,1,9.78,0.5
402,40,9.78,1,9.78,0.5
402,41,9.78,1,9.78,0.5
402,42,9.78,1,9.78,0.5
402,43,9.78,1,9.78,0.5
402,44,9.78,1,9.78,0.5
402,45,9.78,1,9.78,0.5
402,46,9.78,1,9.78,0.5
402,47,9.78,1,9.78,0.5
402,48,9.78,1,9.78,0.5
402,49,9.78,1,9.78,0.5
402,50,9.78,1,9.78,0.5
402,51,9.78,1,9.78,0.5
402,52,9.78,1,9.78,0.5
403,1,6.69,10,66.9,5.0
403,2,6.69,10,66.9,5.0
403,3,6.69,8,53.52,4.0
403,4,6.69,10,66.9,5.0
403,5,6.69,9,60.21,4.5
403,6,6.69,11,73.59,5.5
403,7,6.69,8,53.52,4.0
403,8,6.69,11,73.59,5.5
403,9,6.69,6,40.14,3.0
403,10,6.69,14,93.66,7.0
403,11,6.69,9,60.21,4.5
403,12,6.69,11,73.59,5.5
403,13,6.69,7,46.83,3.5
403,14,6.69,11,73.59,5.5
403,15,6.69,11,73.59,5.5
403,16,6.69,12,80.28,6.0
403,17,6.69,12,80.28,6.0
403,18,6.69,10,66.9,5.0
403,19,6.69,10,66.9,5.0
403,20,6.69,10,66.9,5.0
403,21,6.69,9,60.21,4.5
403,22,6.69,15,100.35,7.5
403,23,6.69,11,73.59,5.5
403,24,6.69,13,86.97,6.5
403,25,6.69,13,86.97,6.5
403,26,6.69,15,100.35,7.5
403,27,6.69,15,100.35,7.5
403,28,6.69,12,80.28,6.0
403,29,6.69,14,93.66,7.0
403,30,6.69,12,80.28,6.0
403,31,6.69,16,107.04,8.0
403,32,6.69,11,73.59,5.5
403,33,6.69,14,93.66,7.0
403,34,6.69,16,107.04,8.0
403,35,6.69,10,66.9,5.0
403,36,6.69,7,46.83,3.5
403,37,6.69,6,40.14,3.0
403,38,6.69,10,66.9,5.0
403,39,6.69,14,93.66,7.0
403,40,6.69,10,66.9,5.0
403,41,6.69,13,86.97,6.5
403,42,6.69,6,40.14,3.0
403,43,6.69,11,73.59,5.5
403,44,6.69,12,80.28,6.0
403,45,6.69,5,33.45,2.5
403,46,6.69,8,53.52,4.0
403,47,6.69,10,66.9,5.0
403,48,6.69,10,66.9,5.0
403,49,6.69,10,66.9,5.0
403,50,6.69,7,46.83,3.5
403,51,6.69,11,73.59,5.5
403,52,6.69,10,66.9,5.0
404,1,6.19,51,315.69,25.5
404,2,6.19,55,340.45,27.5
404,3,6.19,36,222.84,18.0
404,4,6.19,57,352.83,28.5
404,5,6.19,48,297.12,24.0
404,6,6.19,31,191.89,15.5
404,7,6.19,76,470.44,38.0
404,8,6.19,53,328.07,26.5
404,9,6.19,53,328.07,26.5
404,10,6.19,63,389.97,31.5
404,11,6.19,53,328.07,26.5
404,12,6.19,68,420.92,34.0
404,13,6.19,47,290.93,23.5
404,14,6.19,47,290.93,23.5
404,15,6.19,44,272.36,22.0
404,16,6.19,58,359.02,29.0
404,17,6.19,39,241.41,19.5
404,18,6.19,52,321.88,26.0
404,19,6.19,49,303.31,24.5
404,20,6.19,40,247.6,20.0
404,21,6.19,47,290.93,23.5
404,22,6.19,59,365.21,29.5
404,23,6.19,84,519.96,42.0
404,24,6.19,64,396.16,32.0
404,25,6.19,66,408.54,33.0
404,26,6.19,65,402.35,32.5
404,27,6.19,71,439.49,35.5
404,28,6.19,57,352.83,28.5
404,29,6.19,51,315.69,25.5
404,30,6.19,71,439.49,35.5
404,31,6.19,75,464.25,37.5
404,32,6.19,47,290.93,23.5
404,33,6.19,78,482.82,39.0
404,34,6.19,74,458.06,37.0
404,35,6.19,54,334.26,27.0
404,36,6.19,33,204.27,16.5
404,37,6.19,52,321.88,26.0
404,38,6.19,40,247.6,20.0
404,39,6.19,56,346.64,28.0
404,40,6.19,55,340.45,27.5
404,41,6.19,66,408.54,33.0
404,42,6.19,59,365.21,29.5
404,43,6.19,59,365.21,29.5
404,44,6.19,47,290.93,23.5
404,45,6.19,37,229.03,18.5
404,46,6.19,49,303.31,24.5
404,47,6.19,57,352.83,28.5
404,48,6.19,50,309.5,25.0
404,49,6.19,45,278.55,22.5
404,50,6.19,37,229.03,18.5
404,51,6.19,63,389.97,31.5
404,52,6.19,48,297.12,24.0
405,1,8.05,1,8.05,0.5
405,2,8.05,1,8.05,0.5
405,3,8.05,1,8.05,0.5
405,4,8.05,1,8.05,0.5
405,5,8.05,1,8.05,0.5
405,6,8.05,1,8.05,0.5
405,7,8.05,1,8.05,0.5
405,8,8.05,1,8.05,0.5
405,9,8.05,1,8.05,0.5
405,10,8.05,1,8.05,0.5
405,11,8.05,1,8.05,0.5
405,12,8.05,1,8.05,0.5
405,13,8.05,1,8.05,0.5
405,14,8.05,1,8.05,0.5
405,15,8.05,1,8.05,0.5
405,16,8.05,1,8.05,0.5
405,17,8.05,1,8.05,0.5
405,18,8.05,1,8.05,0.5
405,19,8.05,1,8.05,0.5
405,20,8.05,1,8.05,0.5
405,21,8.05,1,8.05,0.5
405,22,8.05,1,8.05,0.5
405,23,8.05,1,8.05,0.5
405,24,8.05,1,8.05,0.5
405,25,8.05,1,8.05,0.5
405,26,8.05,1,8.05,0.5
405,27,8.05,1,8.05,0.5
405,28,8.05,1,8.05,0.5
405,29,8.05,1,8.05,0.5
405,30,8.05,1,8.05,0.5
405,31,8.05,1,8.05,0.5
405,32,8.05,1,8.05,0.5
405,33,8.05,1,8.05,0.5
405,34,8.05,1,8.05,0.5
405,35,8.05,1,8.05,0.5
405,36,8.05,1,8.05,0.5
405,37,8.05,1,8.05,0.5
405,38,8.05,1,8.05,0.5
405,39,8.05,1,8.05,0.5
405,40,8.05,1,8.05,0.5
405,41,8.05,1,8.05,0.5
405,42,8.05,1,8.05,0.5
405,43,8.05,1,8.05,0.5
405,44,8.05,1,8.05,0.5
405,45,8.05,1,8.05,0.5
405,46,8.05,1,8.05,0.5
405,47,8.05,1,8.05,0.5
405,48,8.05,1,8.05,0.5
405,49,8.05,1,8.05,0.5
405,50,8.05,1,8.05,0.5
405,51,8.05,1,8.05,0.5
405,52,8.05,1,8.05,0.5
406,1,11.66,1,11.66,0.5
406,2,11.66,1,11.66,0.5
406,3,11.66,1,11.66,0.5
406,4,11.66,1,11.66,0.5
406,5,11.66,1,11.66,0.5
406,6,11.66,1,11.66,0.5
406,7,11.66,1,11.66,0.5
406,8,11.66,1,11.66,0.5
406,9,11.66,1,11.66,0.5
406,10,11.66,1,11.66,0.5
406,11,11.66,1,11.66,0.5
406,12,11.66,1,11.66,0.5
406,13,11.66,1,11.66,0.5
406,14,11.66,1,11.66,0.5
406,15,11.66,1,11.66,0.5
406,16,11.66,1,11.66,0.5
406,17,11.66,1,11.66,0.5
406,18,11.66,1,11.66,0.5
406,19,11.66,1,11.66,0.5
406,20,11.66,1,11.66,0.5
406,21,11.66,1,11.66,0.5
406,22,11.66,1,11.66,0.5
406,23,11.66,1,11.66,0.5
406,24,11.66,1,11.66,0.5
406,25,11.66,1,11.66,0.5
406,26,11.66,1,11.66,0.5
406,27,11.66,1,11.66,0.5
406,28,11.66,1,11.66,0.5
406,29,11.66,1,11.66,0.5
406,30,11.66,1,11.66,0.5
406,31,11.66,1,11.66,0.5
406,32,11.66,1,11.66,0.5
406,33,11.66,1,11.66,0.5
406,34,11.66,1,11.66,0.5
406,35,11.66,1,11.66,0.5
406,36,11.66,1,11.66,0.5
406,37,11.66,1,11.66,0.5
406,38,11.66,1,11.66,0.5
406,39,11.66,1,11.66,0.5
406,40,11.66,1,11.66,0.5
406,41,11.66,1,11.66,0.5
406,42,11.66,1,11.66,0.5
406,43,11.66,1,11.66,0.5
406,44,11.66,1,11.66,0.5
406,45,11.66,1,11.66,0.5
406,46,11.66,1,11.66,0.5
406,47,11.66,1,11.66,0.5
406,48,11.66,1,11.66,0.5
406,49,11.66,1,11.66,0.5
406,50,11.66,1,11.66,0.5
406,51,11.66,1,11.66,0.5
406,52,11.66,1,11.66,0.5
407,1,8.18,1,8.18,0.5
407,2,8.18,1,8.18,0.5
407,3,8.18,1,8.18,0.5
407,4,8.18,1,8.18,0.5
407,5,8.18,1,8.18,0.5
407,6,8.18,1,8.18,0.5
407,7,8.18,1,8.18,0.5
407,8,8.18,1,8.18,0.5
407,9,8.18,1,8.18,0.5
407,10,8.18,1,8.18,0.5
407,11,8.18,1,8.18,0.5
407,12,8.18,1,8.18,0.5
407,13,8.18,1,8.18,0.5
407,14,8.18,1,8.18,0.5
407,15,8.18,1,8.18,0.5
407,16,8.18,1,8.18,0.5
407,17,8.18,1,8.18,0.5
407,18,8.18,1,8.18,0.5
407,19,8.18,1,8.18,0.5
407,20,8.18,1,8.18,0.5
407,21,8.18,1,8.18,0.5
407,22,8.18,1,8.18,0.5
407,23,8.18,1,8.18,0.5
407,24,8.18,1,8.18,0.5
407,25,8.18,1,8.18,0.5
407,26,8.18,1,8.18,0.5
407,27,8.18,1,8.18,0.5
407,28,8.18,1,8.18,0.5
407,29,8.18,1,8.18,0.5
407,30,8.18,1,8.18,0.5
407,31,8.18,1,8.18,0.5
407,32,8.18,1,8.18,0.5
407,33,8.18,1,8.18,0.5
407,34,8.18,1,8.18,0.5
407,35,8.18,1,8.18,0.5
407,36,8.18,1,8.18,0.5
407,37,8.18,1,8.18,0.5
407,38,8.18,1,8.18,0.5
407,39,8.18,1,8.18,0.5
407,40,8.18,1,8.18,0.5
407,41,8.18,1,8.18,0.5
407,42,8.18,1,8.18,0.5
407,43,8.18,1,8.18,0.5
407,44,8.18,1,8.18,0.5
407,45,8.18,1,8.18,0.5
407,46,8.18,1,8.18,0.5
407,47,8.18,1,8.18,0.5
407,48,8.18,1,8.18,0.5
407,49,8.18,1,8.18,0.5
407,50,8.18,1,8.18,0.5
407,51,8.18,1,8.18,0.5
407,52,8.18,1,8.18,0.5
408,1,9.07,1,9.07,0.5
408,2,9.07,1,9.07,0.5
408,3,9.07,1,9.07,0.5
408,4,9.07,1,9.07,0.5
408,5,9.07,1,9.07,0.5
408,6,9.07,1,9.07,0.5
408,7,9.07,1,9.07,0.5
408,8,9.07,1,9.07,0.5
408,9,9.07,1,9.07,0.5
408,10,9.07,1,9.07,0.5
408,11,9.07,1,9.07,0.5
408,12,9.07,1,9.07,0.5
408,13,9.07,1,9.07,0.5
408,14,9.07,1,9.07,0.5
408,15,9.07,1,9.07,0.5
408,16,9.07,1,9.07,0.5
408,17,9.07,1,9.07,0.5
408,18,9.07,1,9.07,0.5
408,19,9.07,1,9.07,0.5
408,20,9.07,1,9.07,0.5
408,21,9.07,1,9.07,0.5
408,22,9.07,1,9.07,0.5
408,23,9.07,1,9.07,0.5
408,24,9.07,1,9.07,0.5
408,25,9.07,1,9.07,0.5
408,26,9.07,1,9.07,0.5
408,27,9.07,1,9.07,0.5
408,28,9.07,1,9.07,0.5
408,29,9.07,1,9.07,0.5
408,30,9.07,1,9.07,0.5
408,31,9.07,1,9.07,0.5
408,32,9.07,1,9.07,0.5
408,33,9.07,1,9.07,0.5
408,34,9.07,1,9.07,0.5
408,35,9.07,1,9.07,0.5
408,36,9.07,1,9.07,0.5
408,37,9.07,1,9.07,0.5
408,38,9.07,1,9.07,0.5
408,39,9.07,1,9.07,0.5
408,40,9.07,1,9.07,0.5
408,41,9.07,1,9.07,0.5
408,42,9.07,1,9.07,0.5
408,43,9.07,1,9.07,0.5
408,44,9.07,1,9.07,0.5
408,45,9.07,1,9.07,0.5
408,46,9.07,1,9.07,0.5
408,47,9.07,1,9.07,0.5
408,48,9.07,1,9.07,0.5
408,49,9.07,1,9.07,0.5
408,50,9.07,1,9.07,0.5
408,51,9.07,1,9.07,0.5
408,52,9.07,1,9.07,0.5
409,1,6.76,46,310.96,247.48
409,2,6.95,26,180.7,144.82
409,3,6.56,53,347.68,274.54
409,4,6.47,44,284.68,223.96
409,5,5.96,48,286.08,219.84
409,6,5.72,58,331.76,251.72
409,7,6.11,46,281.06,217.58
409,8,6.49,50,324.5,255.5
409,9,7.18,26,186.68,150.8
409,10,7.12,44,313.28,252.56
409,11,6.62,47,311.14,246.28
409,12,6.41,50,320.5,251.5
409,13,6.52,51,332.52,262.14
409,14,6.21,48,298.08,231.84
409,15,5.93,54,320.22,245.7
409,16,6.74,33,222.42,176.88
409,17,6.57,47,308.79,243.93
409,18,6.7,38,254.6,202.16
409,19,6.69,34,227.46,180.54
409,20,6.31,55,347.05,271.15
409,21,5.97,44,262.68,201.96
409,22,5.99,77,461.23,354.97
409,23,6.19,64,396.16,307.84
409,24,6.51,49,318.99,251.37
409,25,6.87,56,384.72,307.44
409,26,6.81,62,422.22,336.66
409,27,6.56,68,446.08,352.24
409,28,6.53,58,378.74,298.7
409,29,6.22,66,410.52,319.44
409,30,6.35,57,361.95,283.29
409,31,6.08,77,468.16,361.9
409,32,6.38,70,446.6,350.0
409,33,7.11,46,327.06,263.58
409,34,7.02,42,294.84,236.88
409,35,6.92,42,290.64,232.68
409,36,6.59,41,270.19,213.61
409,37,5.9,60,354.0,271.2
409,38,5.71,57,325.47,246.81
409,39,6.41,50,320.5,251.5
409,40,6.88,48,330.24,264.0
409,41,6.65,45,299.25,237.15
409,42,6.88,30,206.4,165.0
409,43,6.59,42,276.78,218.82
409,44,6.1,54,329.4,254.88
409,45,6.18,40,247.2,192.0
409,46,6.19,57,352.83,274.17
409,47,6.27,48,300.96,234.72
409,48,6.62,50,331.0,262.0
409,49,6.84,36,246.24,196.56
409,50,6.94,49,340.06,272.44
409,51,6.66,59,392.94,311.52
409,52,6.4,49,313.6,245.98
410,1,9.22,1,9.22,0.5
410,2,9.22,1,9.22,0.5
410,3,9.22,1,9.22,0.5
410,4,9.22,1,9.22,0.5
410,5,9.22,1,9.22,0.5
410,6,9.22,1,9.22,0.5
410,7,9.22,1,9.22,0.5
410,8,9.22,1,9.22,0.5
410,9,9.22,1,9.22,0.5
410,10,9.22,1,9.22,0.5
410,11,9.22,1,9.22,0.5
410,12,9.22,1,9.22,0.5
410,13,9.22,1,9.22,0.5
410,14,9.22,1,9.22,0.5
410,15,9.22,1,9.22,0.5
410,16,9.22,1,9.22,0.5
410,17,9.22,1,9.22,0.5
410,18,9.22,1,9.22,0.5
410,19,9.22,1,9.22,0.5
410,20,9.22,1,9.22,0.5
410,21,9.22,1,9.22,0.5
410,22,9.22,1,9.22,0.5
410,23,9.22,1,9.22,0.5
410,24,9.22,1,9.22,0.5
410,25,9.22,1,9.22,0.5
410,26,9.22,1,9.22,0.5
410,27,9.22,1,9.22,0.5
410,28,9.22,1,9.22,0.5
410,29,9.22,1,9.22,0.5
410,30,9.22,1,9.22,0.5
410,31,9.22,1,9.22,0.5
410,32,9.22,1,9.22,0.5
410,33,9.22,1,9.22,0.5
410,34,9.22,1,9.22,0.5
410,35,9.22,1,9.22,0.5
410,36,9.22,1,9.22,0.5
410,37,9.22,1,9.22,0.5
410,38,9.22,1,9.22,0.5
410,39,9.22,1,9.22,0.5
410,40,9.22,1,9.22,0.5
410,41,9.22,1,9.22,0.5
410,42,9.22,1,9.22,0.5
410,43,9.22,1,9.22,0.5
410,44,9.22,1,9.22,0.5
410,45,9.22,1,9.22,0.5
410,46,9.22,1,9.22,0.5
410,47,9.22,1,9.22,0.5
410,48,9.22,1,9.22,0.5
410,49,9.22,1,9.22,0.5
410,50,9.22,1,9.22,0.5
410,51,9.22,1,9.22,0.5
410,52,9.22,1,9.22,0.5
501,1,10.02,1,10.02,0.5
501,2,10.02,1,10.02,0.5
501,3,10.02,1,10.02,0.5
501,4,10.02,1,10.02,0.5
501,5,10.02,1,10.02,0.5
501,6,10.02,1,10.02,0.5
501,7,10.02,1,10.02,0.5
501,8,10.02,1,10.02,0.5
501,9,10.02,1,10.02,0.5
501,10,10.02,1,10.02,0.5
501,11,10.02,1,10.02,0.5
501,12,10.02,1,10.02,0.5
501,13,10.02,1,10.02,0.5
501,14,10.02,1,10.02,0.5
501,15,10.02,1,10.02,0.5
501,16,10.02,1,10.02,0.5
501,17,10.02,1,10.02,0.5
501,18,10.02,1,10.02,0.5
501,19,10.02,1,10.02,0.5
501,20,10.02,1,10.02,0.5
501,21,10.02,1,10.02,0.5
501,22,10.02,1,10.02,0.5
501,23,10.02,1,10.02,0.5
501,24,10.02,1,10.02,0.5
501,25,10.02,1,10.02,0.5
501,26,10.02,1,10.02,0.5
501,27,10.02,1,10.02,0.5
501,28,10.02,1,10.02,0.5
501,29,10.02,1,10.02,0.5
501,30,10.02,1,10.02,0.5
501,31,10.02,1,10.02,0.5
501,32,10.02,1,10.02,0.5
501,33,10.02,1,10.02,0.5
